label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,input_flag_loss,120,4.284638487627456e-16,1.9737298215558337e-16,0.0,6.908054375445418e-16
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,post_reconstruction_flag_loss,120,0.0009124221299607267,0.00033909019011070366,0.00023482043355868877,0.0005017720391776725
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,relative_frobenius,120,0.44143180037339935,0.43547639134984284,0.38570802058517206,0.48115732271809847
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gaussian_nll_per_asset,120,-7.527943358105416,-7.597986377908517,-7.817134401358447,-7.326321293248978
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_short_variance,120,6.286518107092587e-05,3.323076689942678e-05,2.4041525241789805e-05,6.803834256161846e-05
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_short_annualised_volatility,120,0.11258563932034732,0.09151033380103199,0.07783613788550298,0.13094144617166809
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_only_variance,120,7.093379858533605e-05,3.7198478347999935e-05,2.4975201172762253e-05,8.167407168978625e-05
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,gmv_long_only_annualised_volatility,120,0.11933973212411297,0.09681945437055514,0.07933316264675251,0.14346381448235
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_market_1_loss,120,0.07874911577204996,0.05575328942926838,0.03734780470619892,0.08954184081943883
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_top_3_loss,120,0.2910893184997404,0.2994000881060673,0.21158635532114248,0.37186910232118703
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_top_6_loss,120,0.2828623690444361,0.28566661580967156,0.24476547106927127,0.3296120666688129
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,flag_nested_loss,120,0.21756693443874214,0.21190023676723496,0.18634831849363,0.2516349152739929
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_min_eigenvalue,120,4.628688363208935e-05,3.2762537095040523e-05,2.398903767454635e-05,5.2887906170153864e-05
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_max_eigenvalue,120,0.004479543933358297,0.003170903682736012,0.0023499939953557474,0.005039579500741208
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,raw_condition_number,120,121.07203729169002,100.48930313386369,71.83073639658805,124.5484729099317
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,score_eigenvalue_floor,120,4.479543933358296e-11,3.170903682736012e-11,2.3499939953557473e-11,5.039579500741208e-11
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
dax_full,29,250,42,14,252.0,Oracle 4 - future correlation and scale,test,score_condition_number,120,121.07203729169002,100.48930313386369,71.83073639658805,124.5484729099317
