estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,top_6,0.04942266002378822
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,flag_nested,0.08930491444901872
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,market_1,0.004182448157574514
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,block_2_3,0.034499319027967656
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,block_4_6,0.0743920473020312
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,top_3,0.02347652773872329
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,top_6,0.04111273185531875
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-22,2020-04-29,2021-04-23,365,flag_nested,0.022923902583872186
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,market_1,0.0028456847095725823
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,block_2_3,0.03738806761095259
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,block_4_6,0.12126874941293513
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,top_3,0.025420934381320166
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,top_6,0.05932826199628568
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-03-12,2020-05-20,2021-05-13,366,flag_nested,0.029198293695726144
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,market_1,0.0010123790060556637
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,block_2_3,0.019723890240000874
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,block_4_6,0.13433203423381945
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,top_3,0.013342730664877381
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,top_6,0.06405024873589404
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-01,2020-06-10,2021-06-03,367,flag_nested,0.026135119468942366
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-04-23,2020-06-30,2021-06-23,368,market_1,0.001355364397392811
