replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
3,volatility,top_3,464,464,0.04368245458539532,0.03261445853406977,-0.16929997452431159,0.27985361165556244,0.5495689655172413,0.3880711735218059,0.3878199552906977,0.07342733329153658,0.5780158992846378,0.4602953661876226,-0.018924512380432072
3,volatility,top_6,464,464,0.021703402937921393,0.021519114988359216,-0.15049741433168956,0.19338876613792128,0.5387931034482759,0.7390933850215958,0.742204793907286,0.03818505971404883,0.5273661396821151,0.4181216421539606,-0.0030848010445307496
3,volatility,flag_nested,464,464,0.03125013512753681,0.03707077055416243,-0.12296519342494716,0.18406600649223892,0.5474137931034483,0.39431211652830883,0.3954792456668433,0.04680983132496063,0.5196232600963143,0.39478801468552527,-0.008985349934217839
4,volatility,market_1,464,464,0.024992038158895728,0.02451787845472142,-0.15881463600473983,0.19409083873349026,0.5517241379310345,0.04631302844582248,0.046253486217347664,0.052125021051265576,0.6351862747129347,0.4324373868822748,-0.07343023646571648
4,volatility,block_2_3,464,464,0.020939307547378324,0.02347749250494625,-0.21516966969907844,0.23174248957002275,0.5301724137931034,0.4042279539112625,0.403032040244062,0.02096059781799444,0.5675136031709722,0.4293069776580261,-0.06371642037599806
4,volatility,block_4_6,464,464,0.02970280696555057,0.013172665479307007,-0.14115259330497454,0.20577151943259644,0.521551724137931,0.8221663534293129,0.8229257562119482,0.02064272807308113,0.47541112034294114,0.3774937016473534,-0.02581270793248048
4,volatility,top_3,464,464,0.021446290870782373,0.025073626255925536,-0.21068540772347222,0.22964071460200366,0.5237068965517241,0.4062180543241512,0.40502965542145764,0.02134407949342185,0.5679308470944187,0.4284074688085473,-0.06427431500825441
4,volatility,top_6,464,464,0.013439784034436266,0.00900946301326401,-0.15187493702343507,0.19818993092339784,0.5107758620689655,0.7450952884780129,0.7469024428497864,0.027303614038917904,0.49873129668424787,0.4006415855742418,-0.022590878306853027
4,volatility,flag_nested,464,464,0.020915225306500237,0.0029628186856577405,-0.13259342974141272,0.17199150204330116,0.5064655172413793,0.4033095746263476,0.4033371959713133,0.02375923897977353,0.5064442539332956,0.37397847201324025,-0.03587350547150184
5,volatility,market_1,464,464,0.05758075468589749,0.050409005918392744,-0.10595941435401585,0.22830479539289905,0.5689655172413793,0.047097105402842177,0.04701580130081496,0.10064947170762209,0.6319858824043131,0.4304015679255755,-0.05686522262096781
5,volatility,block_2_3,464,464,0.04599436936184659,0.042416502096707887,-0.1748124711600581,0.27775912967911354,0.5646551724137931,0.3914111700063797,0.39706866559242215,0.07884457954144605,0.5438451767302213,0.41767213737319325,-0.02299365608103766
5,volatility,block_4_6,464,464,0.044576854320323385,0.06623888159959754,-0.14800020071826875,0.2758784743059698,0.5818965517241379,0.862782560998935,0.8667770679347597,0.059653999742560936,0.4490471574262015,0.3720157141437633,0.012427127347021203
5,volatility,top_3,464,464,0.046674463338172156,0.04329202990345939,-0.17321855854620966,0.276966238578094,0.5625,0.39354124148122893,0.39920029544043617,0.08009978870544299,0.5451635343351076,0.4172677114843713,-0.02210343242990294
5,volatility,top_6,464,464,0.03686994416900054,0.037469878932747,-0.1579085618220248,0.24950859463723363,0.5495689655172413,0.797016555153894,0.797533020235456,0.06279268355980201,0.4749356972788478,0.38685462137382326,0.009169195552394207
5,volatility,flag_nested,464,464,0.040921202976655933,0.04866502999806435,-0.12623657251739842,0.2239969320797183,0.5754310344827587,0.41527856196398477,0.417806166490473,0.07261804756155114,0.476823498125443,0.36189436382921203,0.012195646751595714
6,volatility,market_1,464,464,0.04137668830128682,0.03584192041545392,-0.12327251858777946,0.22687911100373978,0.5646551724137931,0.04755867369187206,0.04753175236689399,0.10656645436535947,0.6166541427657289,0.4175024418867614,-0.04593670042493301
6,volatility,block_2_3,464,464,0.04246370468294267,0.06766462336817944,-0.1915049565215246,0.28326687424999525,0.5711206896551724,0.4324455153494464,0.43263053825158143,0.020722773703951373,0.5413084852308677,0.43628053316818594,-0.03403528183701022
