n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,replicate
462,0.014478147899099828,0.009362631319455719,-0.2602946610854603,0.2613598480620757,0.016818986372100303,0.012826535232718034,-0.24524992272059862,0.26147749773953494,-0.012044342194514281,-0.007506423101815931,-0.023622702868718325,0.008421560967961133,0.00863602242689789,0.00026257241528659936,6.323321149426242e-05,0.0009090234411018305,0.9913639775731021,0.9997374275847134,0.9990909765588982,0.9999367667885057,-0.8794083813435928,-0.7776409922165851,-1.1123839394090937,-0.40435016544912455,0.3967896427928743,0.400296911692558,0.33760947674587916,0.4546202586841648,0.4523809523809524,0.9960175292687607,26.506493506493506,10
462,0.02465773621907883,0.014841657735395043,-0.2193160703128692,0.2747502877048268,0.023574742770901207,0.013809476351607591,-0.2180835563790556,0.2729755253851118,-0.007296819896098306,-0.007025170198309006,-0.024711557173160502,0.006826581883535056,0.010367546541318712,0.00029106469974327087,4.830019623863757e-05,0.0009415326749010744,0.9896324534586813,0.9997089353002567,0.999058467325099,0.9999516998037614,-0.8882972685762688,-0.7896526611819361,-1.2229659493968408,-0.4050554724688199,0.39405313855590113,0.4008908637223947,0.33741792761267864,0.46092918076745276,0.36796536796536794,0.995559038662487,26.538961038961038,11
462,0.025435515357915193,0.026607819363615903,-0.19482476283911337,0.2776993460264815,0.02410169952096464,0.026528881900839133,-0.1944429935786739,0.2732602760581746,-0.008679071565024506,-0.008060805811484157,-0.023893154993619256,0.005804005466476761,0.0026015078257040024,0.0002801237352036967,5.324317424468261e-05,0.0010007265091744322,0.9973984921742961,0.9997198762647963,0.9989992734908255,0.9999467568257553,-0.905715744620679,-0.7734090279499769,-1.2112086200338146,-0.4473637549235357,0.39589719730344736,0.39869963929093655,0.33763311820249975,0.4548452662788215,0.34415584415584416,0.9957509649627876,26.435064935064936,12
462,0.02046115590686838,0.02686377267803868,-0.2127567314121468,0.2732632048756481,0.019152327285164177,0.02658851645272168,-0.21306182573485288,0.27114043797607235,-0.007097003686530145,-0.01114478711894859,-0.025186792641675795,0.0031103891096425067,0.005782531902745688,0.00027695097333357843,5.632376834727171e-05,0.0008817249356856405,0.9942174680972543,0.9997230490266664,0.9991182750643144,0.9999436762316527,-0.8529608063579727,-0.7284532125007844,-1.1307740197480882,-0.43957277785575877,0.3875983844281301,0.3870993472933573,0.33473898999678053,0.44541379115254454,0.4025974025974026,0.994684707738895,26.465367965367964,13
462,0.04987962325956291,0.050333086606432445,-0.2351022023825698,0.350409135470717,0.05094763929919772,0.0504758523733546,-0.2310296051804263,0.3446568669492795,-0.00808215451896449,-0.0060216202522765435,-0.020585921391760877,0.008606166362744394,0.0025864181209403945,0.0002308907615741207,4.501892865774182e-05,0.0008809997768325917,0.9974135818790595,0.9997691092384259,0.9991190002231674,0.9999549810713423,-0.8934361471325885,-0.7017031542914407,-1.194606199723954,-0.3136626683629166,0.3886943153084061,0.3923552730935944,0.3172319259676099,0.45876916343310764,0.42424242424242425,0.9947540144584478,26.51948051948052,14
462,0.035432258733368936,0.035262483169557754,-0.20934553509723702,0.2831809758607863,0.035478354981640155,0.0348710850647367,-0.2099186458874332,0.28319548839846437,-0.010623721995911465,-0.007511852127643335,-0.025055863544669876,0.0058765407403785054,0.0008122816148374298,0.00023230048247030455,4.3609237244168764e-05,0.000853529631114347,0.9991877183851625,0.9997676995175298,0.9991464703688857,0.9999563907627558,-0.9124170310267027,-0.8228491546306552,-1.2553599836524687,-0.462644679444796,0.3921606281282508,0.3896956947460416,0.3395325658047143,0.4516493076567246,0.35714285714285715,0.9951005480562131,26.374458874458874,15
462,0.0222089266438549,0.01592887611104886,-0.24884774297219608,0.2755093897494784,0.020635829207652032,0.01591257351157675,-0.24870611288597383,0.27533615108522813,-0.006056709452528784,-0.007965383878423942,-0.023070570130061276,0.00680000339215805,0.002791069281325051,0.0002640242929239367,5.416485212431099e-05,0.0009040174010595814,0.9972089307186749,0.9997359757070761,0.9990959825989404,0.9999458351478757,-0.8985592861401275,-0.6879286825945788,-1.2510009079996163,-0.37874950233285853,0.39160193188810366,0.3978685566312637,0.3413527288435736,0.4538074898303079,0.3658008658008658,0.9951751860618855,26.471861471861473,16
462,0.013831913357900558,0.014037669998115112,-0.2539196935110001,0.2733535312878932,0.015397476829192966,0.014004630715855068,-0.25250216334688363,0.2731614633299493,-0.008789083317725516,-0.006285880630755096,-0.023711117214791258,0.008649057025160427,0.0036482458015244957,0.00029991979567117744,5.352334543001769e-05,0.0010087888768479658,0.9963517541984754,0.9997000802043288,0.998991211123152,0.99994647665457,-0.8674774328721572,-0.7592323579962292,-1.1673661481979458,-0.4088711941925753,0.39490314977607266,0.4035382036477264,0.3427080979208725,0.45004309266979203,0.3852813852813853,0.9951538609174078,26.41991341991342,17
462,0.049516548299549566,0.035296077301841894,-0.24897632560726743,0.3568327730754049,0.0448630638372453,0.034443937603837446,-0.249095216681588,0.34455804682521496,-0.009477980347768188,-0.007856943930003508,-0.025060146440790916,0.00604410936634528,0.006669215424375301,0.0002704307522140015,5.2820110884671534e-05,0.0009593004613270839,0.9933307845756246,0.999729569247786,0.9990406995386729,0.9999471798891153,-0.8652201839647343,-0.755838662569487,-1.2280123906457714,-0.36100991010457734,0.40497703513516353,0.41151931371820805,0.3525976046422999,0.46518647963016274,0.329004329004329,0.9947806708890452,26.428571428571427,18
462,-0.011705871454299426,-0.019686510979475675,-0.2632233788998327,0.24650800352299085,-0.010869935731280336,-0.017442406209873897,-0.2617956195250613,0.24542926549104555,-0.01481417757890211,-0.0064515360622951785,-0.026529286490488066,0.009206400821586809,0.006260521948224033,0.000304913581460009,6.84692099038875e-05,0.0009778986067993933,0.993739478051776,0.99969508641854,0.9990221013932006,0.9999315307900961,-0.8971707238790748,-0.7531794519123582,-1.2190026949839465,-0.39330423098428113,0.3990881137211169,0.4044948267813742,0.34365405798084564,0.4637945687807418,0.3398268398268398,0.995111210628452,26.452380952380953,19
