mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,464,0.00018333792227814838,-0.01692397773152496,0.48060344827586204,0.5367433764877827,0.5386848586556645,0.094568181668047,0.15135793693039598,-0.6005165189883026,83
standardised,464,-0.019148072337035776,-0.038458645016760995,0.44612068965517243,0.4999426161302653,0.5013245666803858,0.08476052104786087,0.13971695801996814,-0.6483730431656451,84
standardised,464,0.05301929172160732,0.07010521442288103,0.5668103448275862,0.5099696962282302,0.5101065472386452,0.08714826321947754,0.1431311250213559,-0.6423864312807814,85
standardised,464,0.021624026343006343,0.02271505624906269,0.5237068965517241,0.4874194931929729,0.48508065030998265,0.08012785116993439,0.13394869450501143,-0.6716870919317968,86
standardised,464,0.037857782043499696,0.04157735890922083,0.5646551724137931,0.5008096190208707,0.5039340805554585,0.08588164118151542,0.13807416249744417,-0.6077261752091705,87
standardised,464,0.03018202320912317,0.05573299673894136,0.5625,0.49905074895249446,0.49854192145304055,0.08334134460455929,0.13758612373720552,-0.650874777579227,88
standardised,464,-0.00035283866529992145,0.00893451156741071,0.5086206896551724,0.5008840440334363,0.5043640100313255,0.08513954718815818,0.14315736345627753,-0.6814437964991771,89
standardised,464,0.032364202061198145,0.030150731191508046,0.5387931034482759,0.4578686816884613,0.45965550813401596,0.07295865515832889,0.12095856251358987,-0.6579055939435221,90
standardised,464,-0.04433776559694133,-0.044715290753862866,0.4676724137931034,0.5152872093338371,0.5148939413108636,0.08891693351072337,0.1553632738646396,-0.7472855588964145,91
standardised,464,0.024405314324931114,0.04833490381719885,0.5538793103448276,0.5308561584641838,0.5309811147972536,0.09355891681483051,0.14952234426201305,-0.5981624130807752,92
standardised,464,0.04402215377286718,0.03212562718520243,0.5495689655172413,0.5196211549801861,0.5153120694004509,0.0887665397653533,0.14604537362278053,-0.6452750553174529,93
standardised,464,-0.02122176866350799,-0.027359402253283226,0.4827586206896552,0.4716934707516576,0.47067882923797005,0.07578010526676071,0.1338575971509207,-0.7663949750362038,94
standardised,464,0.006723884015342934,0.006574732953169111,0.5107758620689655,0.4947580226427641,0.49333930131307946,0.08238931472254137,0.13890873343770882,-0.686004233746879,95
standardised,464,0.004685133684343182,0.0030544402100721375,0.5043103448275862,0.47311041731367937,0.47368353699685983,0.07578116443133888,0.1320101249109673,-0.7419912441511027,96
standardised,464,0.05144264447533109,0.048143470256064955,0.5560344827586207,0.4822672978086196,0.48099907322706953,0.07872560998502008,0.13347456303614058,-0.6954401885426882,97
standardised,464,0.039154604728008885,0.04677697745803863,0.5474137931034483,0.4828245325488591,0.4854475735961819,0.08056762772529703,0.1291424005302,-0.6029068271753424,98
