,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
1112,186,0.3529826904222178,0.14350085496593734,0.20948183545628046,2.4597950340156856,69.46095847761285,186,0.3270071434205051,0.17509696082489462,0.15191018259561045,1.867577494663245,62.10345657200284,204,132,5,10
1120,185,0.3530487450883734,0.14359334147155578,0.20945540361681764,2.4586707257474636,69.45812126515204,185,0.32794760335923057,0.17522810062889788,0.1527195027303327,1.871546870520303,62.22588142479316,204,132,5,10
1128,184,0.3530423391285222,0.14367311720593812,0.20936922192258406,2.4572609406287085,69.44886748999924,184,0.3286798556675226,0.17531431894693603,0.1533655367205866,1.874803254188308,62.32315294655522,204,132,5,10
1136,183,0.3542561972100147,0.14374635004105177,0.21050984716896295,2.46445351209853,69.57097507591939,183,0.329143228671645,0.17535553294624032,0.1537876957254047,1.8770050944018528,62.3865000981036,204,132,5,10
1144,182,0.3562816176492419,0.14369288155480722,0.21258873609443465,2.47946602360639,69.79149809035255,182,0.32949885263937195,0.17539051135652126,0.1541083412828507,1.8786583726276407,62.43450095031511,204,132,5,10
1152,181,0.35768003816080546,0.1436802309972134,0.21399980716359207,2.4894171987219487,69.93970424646871,181,0.33046316655542646,0.17540190611764622,0.15506126043778024,1.8840340670743736,62.576577305721635,204,132,5,10
1160,180,0.3600624317440034,0.14369200658054423,0.21637042516345914,2.505793052184682,70.18604120326827,180,0.33121867066797606,0.17543835314899686,0.1557803175189792,1.887949041488537,62.683218324297314,204,132,5,10
1168,179,0.36356361963333844,0.143689367552752,0.21987425208058645,2.5302054412610944,70.54414738336988,179,0.3323235095470623,0.17544754816642855,0.15687596138063375,1.8941473564043319,62.84477902358198,204,132,5,10
1176,178,0.36655407976806853,0.14370256500420733,0.2228515147638612,2.550783138473113,70.84293846550257,178,0.3334336206494277,0.17546430217202197,0.15796931847740575,1.9002932022180532,63.00489191868105,204,132,5,10
1184,177,0.368692559115231,0.1437310805711281,0.22496147854410292,2.5651554114127486,71.05169051999529,177,0.3332551144681989,0.1754683471482499,0.15778676731994898,1.8992320830755756,62.97823554080099,204,132,5,10
1192,176,0.37090641170534594,0.14376488732166878,0.22714152438367716,2.5799513261917433,71.26480591788078,176,0.3327829502512137,0.17547982147197005,0.15730312877924363,1.8964171917873198,62.907465528438784,204,132,5,10
1200,175,0.37140199578179933,0.1437708572778037,0.22763113850399563,2.5832912372787167,71.31231389142606,175,0.3317213922412344,0.17546187501697633,0.1562595172242581,1.8905610817685587,62.75401760154041,204,132,5,10
1208,174,0.3725247068437455,0.14375926988976312,0.22876543695398238,2.591309117870474,71.42187997071699,174,0.33130476480325877,0.17541280732213527,0.1558919574811235,1.8887147971746276,62.69973174625544,204,132,5,10
1216,173,0.372663191775511,0.14371235282564318,0.2289508389498678,2.5931187156029583,71.43972294279624,173,0.33127894953186654,0.17532348856658472,0.15595546096528182,1.889529761473191,62.70911976863195,204,132,5,10
1224,172,0.3737473793402011,0.1437059320329559,0.23004144730724518,2.6007790635566113,71.54431077975782,172,0.33124763141845465,0.17526333172889438,0.15598429968956026,1.889999625996179,62.713381888439685,204,132,5,10
1232,171,0.3755766576940394,0.14368663622616423,0.23189002146787518,2.613859350864599,71.72014559012779,171,0.33083185600254505,0.17517721841244605,0.155654637590099,1.8885552527933052,62.66461417833343,204,132,5,10
1240,170,0.3779552742886757,0.1436861333312997,0.234269140957376,2.6304227521887404,71.94380923734755,170,0.3301280696853426,0.1751120371180418,0.1550160325673008,1.8852391595604907,62.569853436381436,204,132,5,10
1248,169,0.3813050243562306,0.14361261469399064,0.23769240966223995,2.6550942280990726,72.2605154371956,169,0.33066920854392473,0.174967937628211,0.15570127091571373,1.8898845870068093,62.671518943771744,204,132,5,10
1256,168,0.38438652720417676,0.14353476380851463,0.24085176339566214,2.6780029938738408,72.5475496395458,168,0.33162631584328367,0.17480116427217166,0.15682515157111201,1.8971630836905047,62.837311464330085,204,132,5,10
1264,167,0.3874249979863718,0.14337423293728632,0.2440507650490855,2.702194041769251,72.8331535539541,167,0.3323304210162998,0.17457686772224995,0.15775355329404983,1.903633770913075,62.97338228478936,204,132,5,10
1272,166,0.3894269727170237,0.14327476613595938,0.24615220658106432,2.718042982861897,73.01806232025456,166,0.3326032207114502,0.17439019713087436,0.15821302358057585,1.907235763153831,63.04043035509341,204,132,5,10
1280,165,0.39145811429266236,0.1431580146136464,0.24830009967901595,2.7344477733162624,73.2048761708897,165,0.3324089848790963,0.17417026861356252,0.1582387162655338,1.9085288638821785,63.044173829827706,204,132,5,10
1288,164,0.3933998783540993,0.1429929418069331,0.25040693654716617,2.75118389329497,73.38600466995902,164,0.3327798705363432,0.173947994808777,0.1588318757275662,1.9130997796334006,63.13043033469982,204,132,5,10
1296,163,0.3946603099253564,0.14282354028556649,0.2518367696397899,2.7632721408267744,73.50775140508489,163,0.3330426919572522,0.17369344600918568,0.15934924594806654,1.9174165727568064,63.20540359507069,204,132,5,10
1304,162,0.39472145523799174,0.14273033362500753,0.2519911216129842,2.7655050276491,73.52083754644386,162,0.33358566767670866,0.17340689346175028,0.16017877421495838,1.9237163011070852,63.32510564734213,204,132,5,10
1312,161,0.39678814124265427,0.14255719663019584,0.25423094461245843,2.7833609991079773,73.70950221668082,161,0.3343436323952246,0.17314582168733786,0.16119781070788672,1.930994517436138,63.471305569084315,204,132,5,10
1320,160,0.3989946722929721,0.1423842418909181,0.256610430402054,2.8022389766884848,73.90743459225484,160,0.33590612811106624,0.1729115882441438,0.16299453986692244,1.942646710507228,63.7268255935732,204,132,5,10
1328,159,0.4018739379150046,0.14225748386936665,0.25961645404563793,2.8249757199701397,74.15386542571167,159,0.33711616350987,0.17267406111053882,0.16444210239933119,1.952326605060051,63.93062210552645,204,132,5,10
1336,158,0.40311695944653975,0.1421459127422262,0.26097104670431354,2.8359377464308113,74.26361158788428,158,0.3386962609698802,0.17246589576382962,0.16623036520605058,1.963844848686387,64.17987402614683,204,132,5,10
1344,157,0.403510480018353,0.14196631078960573,0.26154416922874724,2.842297427988786,74.3098036841574,157,0.3404682028159295,0.1722124384877451,0.1682557643281844,1.9770244577319411,64.4588772829126,204,132,5,10
1352,156,0.4048320933896339,0.1418719181443214,0.26296017524531246,2.8535040527034545,74.42331956104837,156,0.34249665725309175,0.17201517295598182,0.17048148429710994,1.991083991996076,64.7614996125415,204,132,5,10
1360,155,0.4057949794581919,0.14178005449985556,0.26401492495833634,2.8621443325697498,74.50731372780763,155,0.3448209013044226,0.17183807825957234,0.17298282304485027,2.006661764359054,65.09672138630796,204,132,5,10
1368,154,0.4065764370504535,0.14176711895535377,0.2648093180950997,2.8679177516367194,74.57026041199607,154,0.34659699456634974,0.17174444215436716,0.17485255241198258,2.0180972974649265,65.34398783063267,204,132,5,10
1376,153,0.4073626071669447,0.141732881072746,0.2656297260941987,2.8741573873592623,74.63498666792614,153,0.34801976471367524,0.1716251985812483,0.17639456613242693,2.027789436461574,65.54581894507716,204,132,5,10
1384,152,0.4065413492007918,0.1417125925984361,0.2648287566023557,2.868773633637398,74.57179732345688,152,0.3491296683231859,0.17153279551501094,0.177596872808175,2.0353522909421327,65.70188837526932,204,132,5,10
1392,151,0.4066080050804658,0.14164528578132302,0.2649627192991428,2.870607396762936,74.58238475452735,151,0.3505737423183735,0.17140476798840587,0.17916897432996765,2.04529749337012,65.90426411972867,204,132,5,10
1400,150,0.4088638841563086,0.14161767393455274,0.2672462102217559,2.8870964534077936,74.76168707742701,150,0.35244050178652697,0.17132080208219974,0.18111969970432723,2.05719619277422,66.15274105750439,204,132,5,10
