,raw,raw,raw,standardised,standardised,standardised,T,N,null_mode1,null_mode2,null_mode3
,mode1,mode2,mode3,mode1,mode2,mode3,,,,,
315,216.9873031291692,4.284206034596584,1.4677919964994743,88.16885858941454,5.7495765246883925,1.139457748080338,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
320,214.64528156788754,4.254565760012565,1.448639030477061,87.48980343763814,5.767138149526076,1.1356084495828487,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
325,212.87848482259625,4.215306751757529,1.4335697791736852,86.8211314455844,5.773525846694173,1.1316334590831227,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
330,211.01064501483364,4.180229884888742,1.4239445767987189,86.07433268373563,5.779658302178888,1.1306127843699774,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
335,208.7955284304961,4.133418123441705,1.4131511101904084,85.07118469983624,5.769553216698469,1.1312165859061487,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
340,206.35206495977445,4.091272455488079,1.4044261031524528,83.94896945376829,5.755133516109719,1.1351171459291567,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
345,203.93025523175842,4.034649168640849,1.4008155469393817,82.79593216539355,5.719573695882558,1.1406630426481157,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
350,201.40456891632306,3.9909426167421027,1.400428500887211,81.68040503774446,5.690502049041147,1.1431870675102516,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
355,198.41932617666308,3.9464095335757774,1.3962886820124483,80.56496350393266,5.655858282766772,1.1461068829044163,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
360,195.06295692928524,3.853503763632666,1.391923048791153,79.40084711414673,5.599895029099374,1.14478954624845,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
365,191.96062270022435,3.789654864030392,1.3910694905264158,78.34934280617829,5.553737158605099,1.1432481667394607,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
370,188.89230929369754,3.748568100546757,1.3832720857607756,77.17283126279584,5.515646617430187,1.1390333188549997,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
375,186.0357121270654,3.713398679450018,1.3784659790803055,76.07787640636354,5.47519945054433,1.1345317886283661,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
380,183.62047394601268,3.6593318749752353,1.3801913060170221,75.00974346308831,5.420530534278797,1.1293677428338094,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
385,181.66259987338356,3.5997836574827504,1.3812205226210554,74.08106225065238,5.376318772551076,1.1265999297989608,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
390,180.11438678974292,3.5394128053313376,1.3843893211756368,73.23797524828223,5.326235268494093,1.123213868864916,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
395,178.98141863887534,3.4937665103482125,1.386554875582443,72.51094475178174,5.283961096262835,1.1192260126338491,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
400,178.4331630491378,3.464373221079465,1.3859933216165858,71.85146244656825,5.248672496192899,1.1159658827654455,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
