,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
1375,18.734354793901698,8.090784530784244,60,26,8.121375278234934
1380,18.690932277673184,8.101339400534401,60,26,8.121375278234934
1385,18.58867632891392,8.049821523422741,60,26,8.121375278234934
1390,18.441773831991792,7.987580556608179,60,26,8.121375278234934
1395,18.275778365253895,7.912521536849385,60,26,8.121375278234934
1400,18.097402286024092,7.843528567955415,60,26,8.121375278234934
1405,17.908392730988307,7.766443139301188,60,26,8.121375278234934
1410,17.699156303183422,7.653091558289194,60,26,8.121375278234934
1415,17.428019795464273,7.529927605299627,60,26,8.121375278234934
1420,17.161497327354343,7.391366879329915,60,26,8.121375278234934
1425,16.85756214926367,7.249330632460166,60,26,8.121375278234934
1430,16.606761867808594,7.132860044013318,60,26,8.121375278234934
1435,16.437151078484245,7.041217723087998,60,26,8.121375278234934
1440,16.379105690831267,6.967108060314059,60,26,8.121375278234934
1445,16.424614821492536,6.9412690136475055,60,26,8.121375278234934
1450,16.514779567333235,6.926505973921638,60,26,8.121375278234934
1455,16.67090423352867,6.930597457760967,60,26,8.121375278234934
1460,16.809507139050158,6.929514918390012,60,26,8.121375278234934
1465,16.95652083783051,6.955269541002489,60,26,8.121375278234934
1470,17.096807510813353,7.01915167237136,60,26,8.121375278234934
1475,17.294946077671437,7.104172122041686,60,26,8.121375278234934
1480,17.515587265083177,7.22770215626302,60,26,8.121375278234934
1485,17.74314874878941,7.356234523430762,60,26,8.121375278234934
1490,17.888966683681048,7.455156469201104,60,26,8.121375278234934
1495,18.055393893341236,7.566443628439747,60,26,8.121375278234934
1500,18.169326753091397,7.678366114701088,60,26,8.121375278234934
1505,18.228995190893947,7.77819129798651,60,26,8.121375278234934
1510,18.227836057489405,7.838611754181225,60,26,8.121375278234934
1515,18.214107883195595,7.889565997650943,60,26,8.121375278234934
1520,18.219496354669413,7.913413557747345,60,26,8.121375278234934
1525,18.190037224482463,7.907016455447884,60,26,8.121375278234934
1530,18.08771437614196,7.882475954400282,60,26,8.121375278234934
1535,17.979500469712853,7.843724223599491,60,26,8.121375278234934
1540,17.87154787497539,7.777544932215088,60,26,8.121375278234934
1545,17.79202060223397,7.726467388205815,60,26,8.121375278234934
1550,17.790811086508405,7.696224526467941,60,26,8.121375278234934
1555,17.77030235494878,7.657787833843473,60,26,8.121375278234934
1560,17.843681916692017,7.636270971109607,60,26,8.121375278234934
1565,17.9614928703066,7.639766877535078,60,26,8.121375278234934
1570,18.15761053245162,7.6888187331973095,60,26,8.121375278234934
1575,18.38026733320854,7.765213596370768,60,26,8.121375278234934
1580,18.69846150020005,7.882967798957802,60,26,8.121375278234934
1585,19.080249479257244,8.033232581449512,60,26,8.121375278234934
1590,19.485224924729128,8.197494797312153,60,26,8.121375278234934
1595,19.91083998780982,8.402277133752145,60,26,8.121375278234934
1600,20.341461512140086,8.625496377260465,60,26,8.121375278234934
1605,20.653893089859263,8.852352646379018,60,26,8.121375278234934
1610,20.88927333574154,9.086538086134889,60,26,8.121375278234934
1615,21.14205741648343,9.342901759371559,60,26,8.121375278234934
1620,21.353822149161395,9.615129236875088,60,26,8.121375278234934
1625,21.58606868214588,9.885071646778728,60,26,8.121375278234934
1630,21.801221527333407,10.16193701999488,60,26,8.121375278234934
1635,22.04606293533993,10.445511464271595,60,26,8.121375278234934
1640,22.244359336498086,10.704380427402187,60,26,8.121375278234934
1645,22.419757504026855,10.938471789200428,60,26,8.121375278234934
1650,22.647251043166158,11.14123092038602,60,26,8.121375278234934
1655,22.857781048127684,11.284275154227897,60,26,8.121375278234934
1660,23.048036023905848,11.369911516672513,60,26,8.121375278234934
1665,23.26074243370603,11.390944291673412,60,26,8.121375278234934
1670,23.51199009576165,11.384153673600721,60,26,8.121375278234934
1675,23.70778913176013,11.341535108639896,60,26,8.121375278234934
1680,23.959271230744562,11.270331963104582,60,26,8.121375278234934
1685,24.157210061855814,11.158810926563715,60,26,8.121375278234934
1690,24.366149500229554,11.004473900242935,60,26,8.121375278234934
1695,24.546260350893405,10.8030698466143,60,26,8.121375278234934
1700,24.714501164333196,10.578146153769982,60,26,8.121375278234934
1705,24.894297990136725,10.368558645073993,60,26,8.121375278234934
1710,25.022096614284187,10.17630879783989,60,26,8.121375278234934
1715,25.11978086964694,9.998614357639173,60,26,8.121375278234934
1720,25.207398817293168,9.852930110710753,60,26,8.121375278234934
1725,25.34166012465735,9.746983739926177,60,26,8.121375278234934
1730,25.44738534197562,9.668580198245767,60,26,8.121375278234934
1735,25.60983725719119,9.632878290064552,60,26,8.121375278234934
1740,25.715215036794028,9.617071445201804,60,26,8.121375278234934
1745,25.80931396548615,9.616812933988994,60,26,8.121375278234934
1750,25.800154153316544,9.603247666398639,60,26,8.121375278234934
1755,25.661463750945533,9.58726211542869,60,26,8.121375278234934
1760,25.559715580683264,9.60622673328589,60,26,8.121375278234934
1765,25.43826465944115,9.64903841574518,60,26,8.121375278234934
1770,25.404361327363546,9.725363200532136,60,26,8.121375278234934
1775,25.378029926038863,9.813025873754789,60,26,8.121375278234934
1780,25.447790711145558,9.929336089553868,60,26,8.121375278234934
1785,25.55289780528203,10.089129685804531,60,26,8.121375278234934
1790,25.717486182375886,10.2686226638408,60,26,8.121375278234934
1795,25.848273599757718,10.438214421277147,60,26,8.121375278234934
1800,26.03127577328845,10.634870741066925,60,26,8.121375278234934
1805,26.209037094109775,10.860258341121506,60,26,8.121375278234934
1810,26.457629652173964,11.084151142139012,60,26,8.121375278234934
