component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,replicate
market_1,446,0.012741405463094296,0.019050715665799717,-0.0488186485068481,0.08047160635149302,0.019405613359932412,0.025416742237910652,-0.04262652657397724,0.08902187255327407,-0.08321546702404362,-0.0808949443796729,-0.1237863603186952,-0.04466459721472761,0.010319919744097687,0.00655663723511285,0.002258330426167271,0.015323063460862985,0.9896800802559024,0.9934433627648871,0.984676936539137,0.9977416695738327,0.053590722642461175,0.052332520632017876,0.048546259603964345,0.057215374473013385,0.05364188631838423,0.0524046343854871,0.04855736140697703,0.05725411934649902,0.5605381165919282,0.0,0.991431015899079,5
block_2_3,446,0.04379865770311713,0.058805223570269224,-0.14007724282889403,0.2514105123412055,0.043838724293088896,0.05982403468917616,-0.14007724282889403,0.2514105123412055,0.021202621112807768,0.018538880133530274,-0.0002091596990105701,0.04616811393189765,0.0006252592727371187,0.0,0.0,8.21923618128384e-05,0.9993747407272628,1.0,0.9999178076381872,1.0,0.31471083957746937,0.25034307317736626,0.2138929263710444,0.34278435679380814,0.3142249806506656,0.2491532286851432,0.2126145238322223,0.34278435679380787,0.5762331838565022,0.0,0.991431015899079,5
block_4_6,446,0.026232066577571725,0.02790431463517582,-0.14008683046951056,0.1914669611804565,0.02624708810721329,0.02758512892914635,-0.13987529720262915,0.19146813762558598,-0.003141561112662311,-0.002297366782726073,-0.013666950227273192,0.0072448883908015635,0.000267084942051082,6.737132226158904e-05,3.871514611147875e-06,0.0002708724104585891,0.9997329150579489,0.9999326286777384,0.9997291275895415,0.9999961284853889,0.5338164976040063,0.48646991414282376,0.40192316094068703,0.5881306407345277,0.5336826844683992,0.4864699141428235,0.40192316094068703,0.5881306407345275,0.5560538116591929,0.0,0.991431015899079,5
top_3,446,0.041950695997374714,0.05779836314299297,-0.12740203584271587,0.2436334890214771,0.04225417013915105,0.05782519929405097,-0.1267242142330748,0.2437632515926797,-0.016781330056151983,-0.014871454170544494,-0.024670876570708704,-0.007286345974314996,0.0004782110556492139,0.00022781759330903206,5.896499065782823e-05,0.0006086521872572803,0.999521788944351,0.999772182406691,0.9993913478127427,0.9999410350093422,0.3190701985092822,0.2543507261232617,0.21891489212929444,0.34619211587664356,0.31861195329666225,0.2534680457963621,0.21814907799053207,0.34619211587664345,0.5762331838565022,0.0,0.991431015899079,5
top_6,446,0.008807895371506003,0.010837936976773817,-0.09467080160280197,0.1170485583428833,0.00890176875110976,0.010871965117449535,-0.09460528993241274,0.11722711320768081,-0.00958796018188369,-0.008909639904898087,-0.013903320518449667,-0.004780333024509758,0.00014764119482109603,8.339489509723297e-05,2.6356297785246063e-05,0.00019330346982715518,0.999852358805179,0.9999166051049028,0.9998066965301728,0.9999736437022148,0.48928279183310813,0.4440996474298432,0.39619645121043645,0.525760160763832,0.48931125067003983,0.44375943623658487,0.3968775041500558,0.5257601607638323,0.5291479820627802,0.0,0.991431015899079,5
flag_nested,446,0.026136158107174078,0.029575952465214436,-0.0959404602439605,0.15113827965950508,0.026581031850969616,0.029637758841307517,-0.09542306575390004,0.1523706791193571,-0.0205337790156332,-0.01891887448280067,-0.030151797594078635,-0.009313096937635707,0.0006868596137732964,0.000361110544537524,0.00010468087001472282,0.0009091311498062582,0.9993131403862267,0.9996388894554624,0.9990908688501937,0.9998953191299853,0.2863263600719543,0.26025805270392904,0.2239735991263494,0.3166753615678615,0.2861885990925319,0.26025805270392904,0.22320367824757414,0.31667536156786147,0.5807174887892377,0.0,0.991431015899079,5
market_1,446,0.027508508946079147,0.024006090434820798,-0.0406195942053534,0.10041411011820917,0.03444976378324228,0.03538872538029515,-0.037390121411934124,0.10534918239593072,-0.08143766601525501,-0.08554397440328532,-0.12811429024026144,-0.03932338411386985,0.01059005073851747,0.007479610017877669,0.00210280770459062,0.01641327526978545,0.9894099492614825,0.9925203899821223,0.9835867247302146,0.9978971922954094,0.053743710976024726,0.05274430079965382,0.04900108997772936,0.05807110255013472,0.053739788732994474,0.05271089126460622,0.04900108997772936,0.05806738839189102,0.5829596412556054,0.0,0.9917741168115354,6
block_2_3,446,0.05559211722659354,0.05346741037076994,-0.1893409787242852,0.2930643366914808,0.0556917090184981,0.05346741037076994,-0.1896879268487118,0.2933275685510956,0.010397162555870124,0.004813009097478348,-0.010279372682443179,0.027766664666963446,0.000545717338086114,0.0,0.0,0.00013976686042310726,0.9994542826619139,1.0,0.999860233139577,1.0,0.34622585406476186,0.2726622773191668,0.2177827716982041,0.38811132134694076,0.3460143635164249,0.2724703258171934,0.21778277169820412,0.38811132134694043,0.5582959641255605,0.0,0.9917741168115354,6
block_4_6,446,0.021528605386798176,0.014070708356067548,-0.17284273448315468,0.21444149419130315,0.021517472029230954,0.014293091059515463,-0.17300451703987976,0.2144029478093588,0.000224128359011467,0.0002288627667052062,-0.00991318538452463,0.010303018101609367,0.00027005012788934037,6.461689231612722e-05,3.066205149782064e-06,0.00026684817227473623,0.9997299498721107,0.9999353831076838,0.9997331518277253,0.9999969337948502,0.5722067577099221,0.49308786758582124,0.4053920441585649,0.63644906600868,0.5720563300558722,0.4930878675858211,0.40906497038102096,0.636449066008679,0.5224215246636771,0.0,0.9917741168115354,6
top_3,446,0.05470146506178581,0.04986534326491175,-0.18201959216095487,0.2826014370661357,0.05498582311419133,0.05074180785019247,-0.1819249559224257,0.28292709429495355,-0.015959412110778625,-0.013815685784189732,-0.02394614273892582,-0.006751434437035617,0.00045874237252930763,0.00019678360336999878,5.1904653371070975e-05,0.0005734232776843096,0.9995412576274708,0.99980321639663,0.9994265767223157,0.9999480953466289,0.35034901012096287,0.27684874006045795,0.22306288517914682,0.39043668510772045,0.3501419545149166,0.2756011498758627,0.22306288517914674,0.3904366851077202,0.5582959641255605,0.0,0.9917741168115354,6
