component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_2_3,446,0.04291663781661177,0.06096312247362542,-0.21781406426098526,0.3086479935843497,0.5582959641255605,0.46177620055213264,0.4654214817000665,3,0.317692544332901,0.1377224367957951,0.13211973829967913
block_4_6,446,0.01865452862673199,0.01864859409252073,-0.1679751770277453,0.20077509417753456,0.5291479820627802,0.6270846765080745,0.6301993280822751,3,0.317692544332901,0.1377224367957951,0.13211973829967913
top_3,446,0.0350510194623259,0.05066683944587877,-0.18346134582951362,0.26876286775840297,0.5538116591928252,0.4516418342484294,0.4551398835018403,3,0.317692544332901,0.1377224367957951,0.13211973829967913
top_6,446,0.01279743269896471,0.02403420442421199,-0.08908325231243816,0.1180997882545246,0.5650224215246636,0.5400520612925299,0.5405792043928612,3,0.317692544332901,0.1377224367957951,0.13211973829967913
flag_nested,446,0.021405619682179865,0.02780395792730607,-0.11988531066229106,0.1703487482887225,0.5627802690582959,0.40740270488829944,0.40939874119696495,3,0.317692544332901,0.1377224367957951,0.13211973829967913
market_1,446,0.005544867756945916,0.017412941466524313,-0.19323308109188803,0.2092122015780673,0.5269058295964125,0.16841242897582326,0.1656651032095895,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
block_2_3,446,0.05540131089844429,0.0545384474248312,-0.15467498641208763,0.2855973695301696,0.5672645739910314,0.4238344869733481,0.42144825147023823,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
block_4_6,446,0.005531751048494418,0.013351033720063594,-0.15515913194576275,0.17877853445253672,0.5336322869955157,0.6224148660339368,0.621445056630487,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
top_3,446,0.05000103382127893,0.033505676849936494,-0.14578655305945035,0.2551190200702312,0.5739910313901345,0.4215353217947597,0.4209730517844276,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
top_6,446,0.0024819972864566983,0.01999930267060223,-0.09708336356707518,0.10959333665385187,0.5538116591928252,0.5646408320422406,0.5638768373229955,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
