component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_2_3,462,0.011820896737178097,-0.000963881893044387,-0.18158642172515022,0.2109742508740168,0.49783549783549785,1.2927225948141725,1.2911687185185812,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
block_4_6,462,0.0338382297117798,0.03661472981529324,-0.09589331114205779,0.16489696146250823,0.5627705627705628,1.6506904916470082,1.649494917346726,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
top_3,462,0.03987551411842017,0.049975340489302,-0.13624890523486477,0.20784165192627208,0.5822510822510822,1.198649649966765,1.1960044735383903,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
top_6,462,0.04762338345972027,0.050390987162340126,-0.059741129065494475,0.1604362472929503,0.6147186147186147,1.4965416208675753,1.495471989002634,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
flag_nested,462,0.045199928048957914,0.05995601249001754,-0.08925211771475218,0.17883255225946573,0.6082251082251082,1.2224957942792927,1.2217705048691467,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
market_1,462,0.04977864075062354,0.07067953134682756,-0.22973073554862913,0.33127301249295654,0.5562770562770563,0.7900117801269883,0.7883649632612217,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
block_2_3,462,0.026433056082677615,0.016109413587004334,-0.15280812470782112,0.21968722294556195,0.5281385281385281,1.2877368221613592,1.2890304731595914,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
block_4_6,462,0.003132805791577887,0.008539327005399031,-0.1109685500482662,0.13600566967528502,0.512987012987013,1.6716813843368292,1.6743857484192737,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
top_3,462,0.03474915418991502,0.05470464111609214,-0.11819499391661283,0.20413023418863582,0.5735930735930735,1.2021045796529783,1.2052047492389424,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
top_6,462,0.013173184561063339,0.01834506336331216,-0.0967725262886508,0.13592762355361662,0.538961038961039,1.5261407854829245,1.52757758847868,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
flag_nested,462,0.02876641910277001,0.030778119730264085,-0.10357864056658203,0.15341031138373018,0.5735930735930735,1.2556391741081068,1.255909964001477,9,0.010392357015771727,0.3698679457331794,0.0006533810920057548,4.3094778331505615e-05,0.0512608188813546,0.038341211749789376,0.03299645741067325
market_1,462,0.07926637126485475,0.11719138459636969,-0.2008969152245157,0.3839772955456497,0.6125541125541125,0.7627544812689753,0.7653611470565733,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
block_2_3,462,0.04976777635434156,0.04678654361394286,-0.13866874434341803,0.25132527465998045,0.5714285714285714,1.2956853031452598,1.298551290655039,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
block_4_6,462,0.018256001547554895,0.003323531471990655,-0.11226582797069,0.1578208950365883,0.5108225108225108,1.6432644427228897,1.6416896102861793,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
top_3,462,0.06704067579624114,0.07945466854905314,-0.09284989249367831,0.22818547512222925,0.6147186147186147,1.1989243665118312,1.2001691263552787,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
top_6,462,0.04234673972646812,0.04303635083153198,-0.06444283624771216,0.1425264483308221,0.6103896103896104,1.47472736615042,1.4725668994903214,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
flag_nested,462,0.05439279320083906,0.06146039198129452,-0.06948232635336321,0.1893826168895138,0.6385281385281385,1.2287231035298252,1.2306099585382428,10,0.010060640645072257,0.3698679457331794,0.0006624770992299507,2.1769790136537404e-05,0.05519052764600099,0.039587484599080014,0.03559330641649578
market_1,462,0.05487126997408429,0.09856144768921879,-0.24123862173539973,0.36005061870461386,0.5844155844155844,0.793270098136422,0.7932384944632118,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
block_2_3,462,0.03509012536989135,0.04144427413130869,-0.16742737294203508,0.22916469809657514,0.564935064935065,1.2892271404196547,1.2890227664664302,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
block_4_6,462,0.014310929905558828,0.00897758407114935,-0.1006954844858173,0.13039165433517308,0.5238095238095238,1.6541193885568821,1.654435763810766,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
top_3,462,0.044097345804698526,0.03805976093521008,-0.11723591429782873,0.21505460980153335,0.5692640692640693,1.1797927457676454,1.1799218849219217,11,0.00983102298905649,0.3698679457331794,0.0006643129303713339,3.319867812941191e-05,0.053534187842489575,0.041691998596058974,0.03307436193476489
