component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_4_6,450,0.007238987314299888,0.010116032684773232,-0.08132991332120001,0.09225070716962597,0.5333333333333333,1.8764076792044453,1.875519227820785,3,0.010405776629470705,0.38117296246498866,0.0007420810127965589,0.00027147805157200916,0.038139845765448654,0.025722531959211713,0.021425004686812278
top_3,450,0.02799249569748238,0.025432784786927797,-0.08431694686153768,0.15028451892769235,0.5688888888888889,1.4463650036896267,1.444719881910446,3,0.010405776629470705,0.38117296246498866,0.0007420810127965589,0.00027147805157200916,0.038139845765448654,0.025722531959211713,0.021425004686812278
top_6,450,0.030645579938743554,0.030997029135612253,-0.03202414532785149,0.10031760087165104,0.6288888888888889,1.8739454254245518,1.8729304893508067,3,0.010405776629470705,0.38117296246498866,0.0007420810127965589,0.00027147805157200916,0.038139845765448654,0.025722531959211713,0.021425004686812278
flag_nested,450,0.02040081283686108,0.03333361404455315,-0.06419626218319413,0.12082618482950745,0.5844444444444444,1.4815303905576631,1.4792071556155346,3,0.010405776629470705,0.38117296246498866,0.0007420810127965589,0.00027147805157200916,0.038139845765448654,0.025722531959211713,0.021425004686812278
market_1,450,0.04751365614667053,0.0668095573009661,-0.17507151216467337,0.27285952472630304,0.56,0.9118488470384679,0.9104210357443202,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
block_2_3,450,0.01388613748076533,0.010179860772916449,-0.14221232176562135,0.179770332839514,0.5111111111111111,1.4613453435243158,1.4617028420524967,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
block_4_6,450,0.016550138489328334,0.014534398732660922,-0.07892812612479091,0.10883377444181615,0.5333333333333333,1.8940318864300314,1.8948299272756646,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
top_3,450,0.03256257279113359,0.04681828457008387,-0.07008078547178612,0.1366025401092006,0.5955555555555555,1.445177307184915,1.4447794291535931,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
top_6,450,0.039492713326752506,0.03793270456359626,-0.029199411062099737,0.10607838347481585,0.6511111111111111,1.8796338256375849,1.8786728811707234,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
flag_nested,450,0.03619749057178401,0.031090253277100095,-0.05850072803337164,0.14037194182461157,0.5777777777777777,1.4788789221511343,1.477697379024124,4,0.010669841995847498,0.38117296246498866,0.0007390061765734427,0.00024872553178149296,0.03896836774018384,0.028179211601530276,0.02141780316129268
market_1,450,0.031264026150429065,0.02191342310551466,-0.1827650520382074,0.25753097617764764,0.52,0.9113058035893332,0.9148485525998225,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
block_2_3,450,0.021999749981528705,0.033054615635691814,-0.11519824646906174,0.1690049803121475,0.5488888888888889,1.4537784850649182,1.4542902404049678,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
block_4_6,450,0.011330732578962204,0.015210845987131943,-0.08717629126355922,0.1127493756119361,0.5222222222222223,1.8500622151008335,1.8482880926859,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
top_3,450,0.04095504203494241,0.049728843955356865,-0.05668492299465152,0.1402529873119029,0.62,1.4020983918157883,1.399581201272623,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
top_6,450,0.03563324942117271,0.0384422942578716,-0.030432357190132403,0.1087311714155561,0.6377777777777778,1.848803835301477,1.8475052497429674,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
flag_nested,450,0.03163276697457862,0.026761270525463437,-0.06622655584567165,0.13536643302771353,0.5888888888888889,1.4622705743594926,1.4636083641558133,5,0.01056491326288379,0.38117296246498866,0.0007420401287786978,0.00031684635734820915,0.039081394947660844,0.02648542819691475,0.021217929352422928
market_1,450,0.07198980152029506,0.0979442958640021,-0.1506843529262591,0.3085388710686767,0.6088888888888889,0.8910992238869992,0.8914460677949898,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
block_2_3,450,0.018951186054665357,0.0293254947056178,-0.1329888277329872,0.17228316493114731,0.5511111111111111,1.4604671858669191,1.461121074792773,6,0.010490280350297327,0.38117296246498866,0.0007386463649203341,0.00027399734554551733,0.04256499165084262,0.027557602319150384,0.02153369624625318
